user_id,item_id,rank_position,recommendation_score
1879,38965,1,0.5424249999860695
1879,252319,2,0.31047832617365717
1879,283115,3,0.3043886821505578
1879,241555,4,0.19719511721500907
1879,9877,5,0.14956181944428548
1879,318333,6,0.11986366843102875
1879,239006,7,0.09741718509309658
1879,444190,8,0.09219646541188833
1879,119736,9,0.09148339752113661
1879,248455,10,0.08511433072405648
2194,9877,1,0.10133689247264692
2194,48030,2,0.10127647966913221
2194,119736,3,0.06596091917370789
2194,369158,4,0.06038315508249384
2194,464731,5,0.05300180697537438
2194,420960,6,0.05051979252101247
2194,387373,7,0.047471183431135135
2194,204494,8,0.04729556411302982
2194,23762,9,0.045705778690979575
2194,144704,10,0.04490768871682441
6699,46156,1,0.9299142052132798
6699,387373,2,0.8106632663214004
6699,48030,3,0.704100723895701
6699,37029,4,0.6799129407145992
6699,144704,5,0.6329955061977633
6699,314789,6,0.6309018571574017
6699,369158,7,0.6151538425468491
6699,369447,8,0.6089834042112527
6699,57245,9,0.5629298619773268
6699,115258,10,0.5347291153177961
9535,320130,1,0.06989916474402054
9535,461686,2,0.06381020974162589
9535,9877,3,0.05840177084171649
9535,119736,4,0.03975828744237585
9535,248455,5,0.033530576482677245
9535,384302,6,0.03309102207566212
9535,420960,7,0.03095358229591921
9535,310944,8,0.026967448991613928
9535,166306,9,0.025077644353850678
9535,312728,10,0.024886821954665454
12579,445351,1,0.8024197297302753
12579,355994,2,0.5734688537976429
12579,441852,3,0.42717158358639984
12579,37029,4,0.42638786618851154
12579,409804,5,0.3807003725292132
12579,11279,6,0.33747239107222887
12579,439963,7,0.3319920995257612
12579,268883,8,0.3257522264068348
12579,109583,9,0.31002547881217757
12579,119736,10,0.30049594572768584
17676,248455,1,2.5726507062346236
17676,213834,2,2.3009931610479075
17676,445351,3,1.8229456847437662
17676,190000,4,1.660779589665413
17676,109583,5,1.4617854542549558
17676,9877,6,1.4528873403418228
17676,119736,7,1.4302031782420954
17676,268883,8,1.2167343053735773
17676,345279,9,1.208992808970233
17676,282385,10,1.1953035479392584
21395,409804,1,0.14509938431808075
21395,446820,2,0.08058971936830298
21395,272770,3,0.05656938784205454
21395,162139,4,0.048335927199508244
21395,12217,5,0.04759180162865597
21395,36810,6,0.041437163527363555
21395,157743,7,0.037364949634482864
21395,48030,8,0.035209660238956365
21395,448601,9,0.033510067077643944
21395,248605,10,0.03334856563528197
21712,9877,1,0.056124912109766424
21712,48030,2,0.0465576372193351
21712,369158,3,0.03661473817651988
21712,65273,4,0.03024427101992353
21712,464731,5,0.02996926942278532
21712,461686,6,0.0295976995442915
21712,228644,7,0.024434960599945682
21712,204494,8,0.02376037271425489
21712,444593,9,0.02293387583606619
21712,456056,10,0.022216847380640573
33604,272527,1,11.080113604088034
33604,417464,2,0.9622831858387134
33604,37254,3,0.033147431646089354
33604,409804,4,0.03161844158136365
33604,411886,5,0.026153024264124212
33604,198209,6,0.025577455745928644
33604,65580,7,0.024896457847275757
33604,277139,8,0.023986754055943766
33604,424515,9,0.023448052467818968
33604,22436,10,0.02049182736249013
38015,46156,1,1.1371637746401435
38015,65273,2,0.6881588013510199
38015,198209,3,0.6828135341461568
38015,314789,4,0.5510789821134782
38015,144704,5,0.5438271775530876
38015,280375,6,0.5366478196013201
38015,109583,7,0.5219800284025556
38015,234255,8,0.4689507224853832
38015,57245,9,0.46519286945611926
38015,48030,10,0.4411547464430366
42552,65273,1,0.08524808919278559
42552,198209,2,0.0736627728934923
42552,316753,3,0.06024026466447936
42552,339703,4,0.037516715638020906
42552,98899,5,0.032059674268635825
42552,61303,6,0.02805510590405169
42552,446820,7,0.022514304114384896
42552,22436,8,0.02026943781004095
42552,133907,9,0.01875957726812117
42552,253615,10,0.017491411485717187
45018,37254,1,2.355686417790458
45018,411886,2,1.87587566212701
45018,65580,3,1.8142119240093626
45018,277139,4,1.7546615490612911
45018,424515,5,1.676111130982408
45018,198209,6,1.5839060244405136
45018,120098,7,1.4262014122285784
45018,52039,8,1.3986685083345585
45018,379390,9,1.3885364198569463
45018,224614,10,1.3680911048271458
46535,369158,1,0.6130251724598509
46535,213834,2,0.5222577131055776
46535,318333,3,0.48099336110323593
46535,109583,4,0.42442225582044896
46535,445351,5,0.4041987107226283
46535,456056,6,0.38471393697096273
46535,546,7,0.37000424429082046
46535,268883,8,0.35453179133637686
46535,355994,9,0.3544287441761389
46535,186702,10,0.33472327961266685
48820,320130,1,0.5169026392684397
48820,461686,2,0.5072164446410493
48820,248455,3,0.3691843822384809
48820,384302,4,0.28431004895107387
48820,190000,5,0.24161531185766214
48820,310944,6,0.2172079938297325
48820,9877,7,0.19900695762411474
48820,340825,8,0.19883482283654877
48820,420960,9,0.19776988401650247
48820,166306,10,0.19194494630568074
53842,17478,1,3.93362331035186
53842,57245,2,3.397411621191691
53842,198209,3,2.9285481974176535
53842,137697,4,2.86916210431452
53842,442131,5,2.7899082143812355
53842,387373,6,2.738923315694339
53842,115258,7,2.489306582401519
53842,314789,8,2.488708504690256
53842,248455,9,2.3791913622394185
53842,439963,10,2.233259567041094
54791,446820,1,0.1546511531948733
54791,417927,2,0.10499529451961642
54791,374698,3,0.0637968035325422
54791,305656,4,0.05743830834217592
54791,257040,5,0.05612696239266043
54791,271896,6,0.05529703083662342
54791,89775,7,0.04970877081712665
54791,424186,8,0.0490186118736817
54791,424506,9,0.04887627727114269
54791,98425,10,0.0303047274925524
55389,213834,1,0.4198474458122182
55389,409804,2,0.3830692929621578
55389,355994,3,0.34101779568378193
55389,37029,4,0.3398699321356206
55389,369158,5,0.335165341049244
55389,17478,6,0.31519940146332137
55389,320130,7,0.3064874996162504
55389,445351,8,0.3038539041107498
55389,46156,9,0.2854133717533452
55389,546,10,0.27103850185382067
57905,318333,1,1.3111724562008766
57905,420960,2,1.0303384592177094
57905,46156,3,1.0244686380950914
57905,144704,4,0.9419056317756452
57905,442131,5,0.9018600821462702
57905,315543,6,0.8960259385699875
57905,234255,7,0.8912443193676104
57905,7943,8,0.8847798770846663
57905,37029,9,0.8682846455622626
57905,48030,10,0.8318425150143112
64931,198209,1,0.06124199784429517
64931,65273,2,0.05807828213164546
64931,316753,3,0.03778111744359337
64931,339703,4,0.029502580988647633
64931,61303,5,0.02888424489337192
64931,109583,6,0.023502063240296127
64931,37029,7,0.02292429530376331
64931,98899,8,0.02196934790293129
64931,344723,9,0.019500662687287517
64931,445351,10,0.019330516033016
73449,119736,1,0.685068873510478
73449,38965,2,0.6453056656328705
73449,387373,3,0.5291743445227519
73449,198209,4,0.5118865094783126
73449,46156,5,0.508685563106941
73449,65273,6,0.47138627249889653
73449,23762,7,0.42972403054658737
73449,144704,8,0.4248568843575848
73449,315543,9,0.41548933178279035
73449,7943,10,0.4147223120597274
